TICK    0 @ 0x77E00000 -  IntOff NoOperands; PC++ | PC=3/0x3
TICK  776 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=77/0x4D
TICK  777 - RF1<-memI[77], PC++ | RF1=16/0x10
TICK  778 - RM1<-memD[10] | RM1=2/0x2
TICK  779 - RM1<-memD[11] | RM1=2/0x2
TICK  780 - RM1<-memD[12] | RM1=2/0x2
TICK  781 - RM1<-memD[13] | RM1=   2/0x2
TICK  783 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=79/0x4F
TICK  784 - SP=SP-4 | SP=316/0x13C
TICK  785 - RF1=SP | SP=316/0x13C
TICK  786 - memD[0x13C]<-RM1 | memD[0x13C]=0x2
TICK  787 - memD[0x13D]<-RM1 | memD[0x13D]=0x0
TICK  788 - memD[0x13E]<-RM1 | memD[0x13E]=0x0
TICK  789 - memD[0x13F]<-RM1 | memD[0x13F]=0x0
TICK  790 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=80/0x50
TICK  791 - RM2<-#1; PC++ | SP=316/0x13C
TICK  792 @ 0x0F820000 -  POP SingleReg; PC++ | PC=82/0x52
TICK  793 - RF1<-SP | RF1=316/0x13C
TICK  794 - RM1<-memD[13C] | RM1=2/0x2
TICK  795 - RM1<-memD[13D] | RM1=2/0x2
TICK  796 - RM1<-memD[13E] | RM1=2/0x2
TICK  797 - RM1<-memD[13F] | RM1=   2/0x2
TICK  798 - SP=SP+4 | SP=316/0x13C
TICK  799 @ 0x42002400 -  ADD MathRRR; PC++ | PC=83/0x53
TICK  800 - RA<-RM1+RM2 | RA=3/0x3 N=0,Z=0,V=0,C=0
TICK  800 - RA<-RM1 + RM2 | RA=3/0x3
TICK  801 @ 0x04E00000 -  MOV MvRegMem; PC++ | PC=84/0x54
TICK  802 - RF1<-memI[0x54]; PC++ 
TICK  803 - memD[0x10]<-RA | memD[0x10]=0x3
TICK  804 - memD[0x11]<-RA | memD[0x11]=0x0
TICK  805 - memD[0x12]<-RA | memD[0x12]=0x0
TICK  806 - memD[0x13]<-RA | memD[0x13]=0x0
TICK  807 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=86/0x56
TICK  808 - RF1<-memI[86], PC++ | RF1=16/0x10
TICK  809 - RM1<-memD[10] | RM1=3/0x3
TICK  810 - RM1<-memD[11] | RM1=3/0x3
TICK  811 - RM1<-memD[12] | RM1=3/0x3
TICK  812 - RM1<-memD[13] | RM1=   3/0x3
TICK  814 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=88/0x58
TICK  815 - SP=SP-4 | SP=316/0x13C
TICK  816 - RF1=SP | SP=316/0x13C
TICK  817 - memD[0x13C]<-RM1 | memD[0x13C]=0x3
TICK  818 - memD[0x13D]<-RM1 | memD[0x13D]=0x0
TICK  819 - memD[0x13E]<-RM1 | memD[0x13E]=0x0
TICK  820 - memD[0x13F]<-RM1 | memD[0x13F]=0x0
TICK  821 @ 0x04C40000 -  MOV MvMemReg; PC++ | PC=89/0x59
TICK  822 - RF1<-memI[89], PC++ | RF1=20/0x14
TICK  823 - RM2<-memD[14] | RM2=3/0x3
TICK  824 - RM2<-memD[15] | RM2=3/0x3
TICK  825 - RM2<-memD[16] | RM2=3/0x3
TICK  826 - RM2<-memD[17] | RM2=   3/0x3
TICK  828 @ 0x0F820000 -  POP SingleReg; PC++ | PC=91/0x5B
TICK  829 - RF1<-SP | RF1=316/0x13C
TICK  830 - RM1<-memD[13C] | RM1=3/0x3
TICK  831 - RM1<-memD[13D] | RM1=3/0x3
TICK  832 - RM1<-memD[13E] | RM1=3/0x3
TICK  833 - RM1<-memD[13F] | RM1=   3/0x3
TICK  834 - SP=SP+4 | SP=316/0x13C
TICK  835 @ 0x51C02400 -  CMP RegReg; PC++ | PC=92/0x5C
TICK  836 - CMP RM1, RM2 | N=0,Z=1,V=0,C=0; RM1=3/0x3 RM2=3/0x3
TICK  837 @ 0xCF000000 -  JL JAbsAddr; PC++ | PC=93/0x5D
TICK  838 - RF2<-memI[0x5D]; PC++ | RF2=98/0x62
TICK  839 - JL not taken | PC=94/0x5E N=0,Z=1,V=0,C=0
TICK  840 @ 0x04200000 -  MOV MvImmReg; PC++ | PC=95/0x5F
TICK  841 - RA<-#0; PC++ | SP=320/0x140
TICK  842 @ 0x04E00000 -  MOV MvRegMem; PC++ | PC=97/0x61
TICK  843 - RF1<-memI[0x61]; PC++ 
TICK  844 - memD[0xC]<-RA | memD[0xC]=0x0
TICK  845 - memD[0xD]<-RA | memD[0xD]=0x0
TICK  846 - memD[0xE]<-RA | memD[0xE]=0x0
TICK  847 - memD[0xF]<-RA | memD[0xF]=0x0
TICK  848 @ 0x93E20000 -  IRet NoOperands; PC++ | PC=99/0x63
TICK  849 - restore register values | PC=19/0x13
------------Exiting interruption------------
TICK  850 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=20/0x14
TICK  851 - RF1<-memI[20], PC++ | RF1=12/0xC
TICK  852 - RM1<-memD[C] | RM1=0/0x0
TICK  853 - RM1<-memD[D] | RM1=0/0x0
TICK  854 - RM1<-memD[E] | RM1=0/0x0
TICK  855 - RM1<-memD[F] | RM1=   0/0x0
TICK  857 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=22/0x16
TICK  858 - SP=SP-4 | SP=316/0x13C
TICK  859 - RF1=SP | SP=316/0x13C
TICK  860 - memD[0x13C]<-RM1 | memD[0x13C]=0x0
TICK  861 - memD[0x13D]<-RM1 | memD[0x13D]=0x0
TICK  862 - memD[0x13E]<-RM1 | memD[0x13E]=0x0
TICK  863 - memD[0x13F]<-RM1 | memD[0x13F]=0x0
TICK  864 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=23/0x17
TICK  865 - RM2<-#1; PC++ | SP=316/0x13C
TICK  866 @ 0x0F820000 -  POP SingleReg; PC++ | PC=25/0x19
TICK  867 - RF1<-SP | RF1=316/0x13C
TICK  868 - RM1<-memD[13C] | RM1=0/0x0
TICK  869 - RM1<-memD[13D] | RM1=0/0x0
TICK  870 - RM1<-memD[13E] | RM1=0/0x0
TICK  871 - RM1<-memD[13F] | RM1=   0/0x0
TICK  872 - SP=SP+4 | SP=316/0x13C
TICK  873 @ 0x51C02400 -  CMP RegReg; PC++ | PC=26/0x1A
TICK  874 - CMP RM1, RM2 | N=1,Z=0,V=0,C=1; RM1=0/0x0 RM2=1/0x1
TICK  875 @ 0xC7000000 -  JNE JAbsAddr; PC++ | PC=27/0x1B
TICK  876 - RF2<-memI[0x1B]; PC++ | RF2=30/0x1E
TICK  877 - JNE taken; PC<-RF2 | PC=30/0x1E
TICK  878 @ 0x1BE00000 -  HALT NoOperands; PC++ | PC=31/0x1F
TICK  879 - simultaion stopped
